1959,0,1533070589,0.55885679
3735,0,1533405939,2.1914349
3736,0,1533353315,0.704448
3737,0,1533373608,0.17637804
0,3738,1533635520,0.07615328
0,3739,1533640218,4.11106096
0,3740,1533150153,0.55132049
3741,0,1533358565,0.6
3500,0,1533479857,0.51
3742,1,1526969481,0.65511122
3743,1,1526969634,0.42906726
3744,1,1526969941,0.491
3745,1,1526966455,0.03888192
3746,1,1526968845,0.9
1,3747,1526976803,3.46436577
1,3748,1526976896,3.46226577
3749,1,1526967248,0.55581001
3128,1,1526966728,0.0363375
3750,1,1526968989,0.5
3751,1,1526967340,0.07260266
3752,1,1526970008,0.001
1599,1,1526967350,0.5
1744,1,1526967248,0.01282078
3753,1,1526972364,0.07719973
3754,1,1526967837,0.16867783
3673,1,1526970411,1.04
2142,1,1526970108,1.01
3755,1,1526969400,0.43775278
3756,1,1526968950,0.00145327
1332,1,1526969592,0.00101658
2,3757,1538377984,0.0
2,3758,1529050497,0.0
3433,2,1528277986,0.1
3759,2,1528977300,0.042
2,3760,1530121653,0.005
3761,2,1528996222,0.07
2,1571,1535833307,2.4
3762,2,1529203866,0.029
2,3763,1528404242,0.005
3764,2,1530252476,0.006565
3765,2,1529250597,0.32
3766,2,1529115143,0.085
3767,2,1528977230,0.053
3380,2,1529265333,0.193
3761,2,1528992870,1.7
3765,2,1529251371,0.02
2,3764,1530252273,0.01
3768,2,1528583334,0.0309
3769,3,1532173679,1.37508
3,3770,1526080798,0.002
3,3771,1522878224,0.009
3,3772,1525717664,0.0002
3773,3,1522495707,0.02
3774,3,1522805328,0.000259167
3,3775,1524514203,0.0008
3776,3,1527540676,0.09
3,3777,1525631555,0.0002
3778,3,1525768547,0.0008603570695012
3771,3,1522882998,0.007080364
3779,3,1522702329,0.001176504
3780,3,1523578295,0.000262773
3,3781,1532243825,0.0
3782,3,1525769419,0.0014598859017634
3,3783,1522802527,0.01
3,3784,1525713160,0.001
3,3785,1528723021,0.002
3,3786,1527966044,0.02
3,3787,1524480692,0.001
3,3788,1522685867,0.009
3789,3,1522758406,0.009739348
3790,3,1522687457,0.000877133
3,3791,1538930701,0.1
3,3792,1525430028,0.001
3793,3,1524697473,0.005190852
3,3794,1524923108,0.0001
3,3795,1527965875,0.0
3777,3,1525638964,0.0
3,3796,1524517660,0.0001
3,3791,1532243975,1.3
3,3797,1523229834,0.001
3,3770,1526080931,0.002
3797,3,1523230758,0.00029
3788,3,1522687200,0.007548592
3,3794,1524928493,0.001
3,3798,1524482850,0.0001
3799,3,1522806963,0.000888166
3800,3,1523231761,0.001545177
3,3801,1524443028,0.000647227
3,3802,1525929246,0.001
3,3789,1522756746,0.01
3803,3,1522965526,0.000106003
3804,4,1508872637,0.007
3805,4,1508850305,2.357
3806,4,1508857110,2.0
3807,4,1508854730,1.0
4,3808,1509290186,5.36
5,3809,1522846339,0.0
5,3810,1522846028,0.0
5,3811,1522851160,0.0
5,3812,1522845420,0.0
5,3813,1522851455,0.0
5,3814,1522850943,0.0
5,3815,1524241578,0.0
5,3816,1522844545,0.0
5,3817,1522846735,0.92
5,3795,1521902972,0.0
5,3818,1522844365,0.0
5,3819,1522845900,0.0
5,3820,1522844184,0.0
5,3821,1522846086,0.0
5,513,1521902698,195.0
5,3822,1522845168,0.0
5,3823,1522845360,0.0
5,3824,1522844751,0.0
5,3825,1522845279,0.0
5,3826,1522846180,0.0
5,513,1521911043,7.5
5,3827,1522851199,0.0
5,3828,1522845116,0.0
5,3829,1522850753,0.0
5,3830,1522851517,0.924092524
5,3831,1522850998,0.0
5,3832,1522846263,0.0
5,513,1521895314,3.67
3833,5,1524241339,0.09748
5,3834,1522844667,0.0
5,3835,1522844422,0.0
5,3836,1522850608,0.0
5,513,1521895386,279.0
5,3837,1522845532,0.0
5,3838,1522851060,0.0
5,3839,1534854844,0.088924662
152,5,1521572780,335.0
5,3840,1522846134,0.0
5,3841,1522845455,0.0
5,3842,1522851416,0.0
5,3843,1521911072,0.0
5,3844,1522846633,0.0
5,3845,1522851244,0.0
5,3846,1522845744,0.0
5,3847,1522844004,0.0
5,3848,1522850898,0.0
5,3849,1522844944,0.0
5,3850,1522851383,0.0
5,3851,1522844278,0.0
5,3852,1522851119,0.0
5,3853,1522844058,0.0
5,3854,1522850825,0.0
5,3855,1522844098,0.0
5,3856,1522845233,0.0
5,3857,1522845985,0.0
5,3858,1522845664,0.0
1112,5,1521577171,43.0
5,3859,1521903058,0.0
5,3860,1522850670,0.0
5,3861,1522851299,0.0
152,5,1521572468,5.67
5,3862,1522845483,0.0
5,3863,1534854771,0.0
3864,5,1521910888,4.5
5,513,1521902620,0.9
5,3865,1522844849,0.0
152,5,1521572720,100.0
5,3866,1522845078,0.0
5,3867,1522846445,0.0
3868,6,1519127916,0.2
3869,6,1519174760,20.0
6,3870,1519220115,26.37
3870,6,1519137000,0.498
3871,6,1519198380,0.25
3872,6,1519194352,0.1
3873,6,1519138672,1.0
3870,6,1519136712,1.33
3870,6,1519135938,0.5
3874,6,1519196706,1.0
3875,6,1519129317,0.2
3876,6,1519191509,0.2
3871,6,1519197491,0.7
3877,6,1519134127,0.2
3878,6,1519128729,0.2
7,3879,1528575730,1.0
7,3880,1528753487,4.22
2553,7,1528535430,1.2
3881,7,1528398115,0.9
7,3882,1528750393,3.0
3883,7,1528193539,0.33
7,3884,1528752425,4.0
2248,7,1528633702,0.5
3885,7,1528709475,0.0
3886,7,1528696677,1.9
1946,7,1528709671,3.0
3887,7,1528631516,0.5
7,3888,1528751597,4.0
3889,7,1528556627,3.9
3890,7,1528132987,3.0
1946,7,1528707506,0.5
2981,7,1528132573,0.51
3773,8,1524528244,0.67569799
3891,8,1524967107,1.0
3773,8,1524947179,0.99
3892,8,1525063700,0.045
3893,8,1525202702,0.49
8,3894,1524711684,0.996895
3895,8,1525023038,0.98980332
8,3894,1524947517,0.989895
3896,8,1524709092,0.007
8,3894,1525039355,0.50479
8,3894,1525024980,0.98969832
8,3894,1524969216,0.499895
3897,8,1524968780,0.5
3753,8,1524710535,0.99
8,3894,1524529862,0.66969799
8,3894,1524967289,0.999895
8,3894,1525203107,0.534874
1785,8,1525037539,0.505
1613,9,1516449032,4.30056009
3898,9,1516497857,4.0
3899,9,1516494464,0.5
9,9,1516547336,1.0
3900,9,1516479674,5.3
3899,9,1516495623,4.0
2831,9,1516425479,0.5
3901,9,1516406618,30.0
3902,9,1516547394,1.57
9,1228,1516549702,30.20940509
9,9,1516547336,1.0
3709,9,1516460416,9.5
9,2673,1516549357,30.0
3903,9,1516406397,0.54
3904,10,1520296949,0.09
10,1644,1519643488,0.01
3905,10,1520255415,8.0
10,3906,1519402425,3.496
3907,10,1519293996,1.0
3908,10,1519801331,0.5
3909,10,1519716333,1.9
3369,10,1519801702,0.1
10,3910,1519324090,2.99
1439,10,1519294008,1.0
1900,10,1519473875,1.0
10,3910,1519372754,0.0
3910,10,1519372754,1.0
10,3910,1519326004,0.0
3911,10,1519848750,0.25
3912,10,1519390985,0.5
10,3913,1520296528,0.1
10,3910,1519323654,2.995
3914,10,1519848011,5.0
3910,10,1519326004,2.99
10,3913,1520297212,19.7299
3915,10,1519294018,1.0
3916,10,1519848587,3.0
10,3910,1519367187,1.0
10,3910,1519323410,2.995
3917,11,1521750467,0.001
3918,11,1521653542,0.05
11,59,1521711431,0.0508
3919,11,1517319647,0.01
3920,11,1521622324,0.001
11,3921,1517663507,0.00989
3922,12,1522602015,0.005
12,3923,1522501689,0.005
3924,12,1522526585,0.01
3925,12,1522678823,0.1
3926,12,1522591966,0.01
3927,12,1522077149,0.005
12,3923,1522592685,0.001
876,12,1524558689,0.135
3928,12,1521993589,0.005
3929,12,1522682841,0.005
12,3923,1528830595,39.0
3930,12,1522222118,0.005
12,3923,1522603639,0.0194817
3931,12,1522446737,0.005
3932,12,1522747292,0.05
12,3923,1522027159,0.005
12,3923,1522651723,0.005
12,3923,1522219684,0.05
12,3923,1521765285,0.005
3933,12,1522057884,0.05
3934,12,1521995220,0.000109
3935,12,1522715793,0.0
12,3923,1522585919,0.01
3936,12,1522182050,0.05
12,3923,1522114962,0.005
3937,12,1523195448,0.009
3938,12,1526593553,10.20019847
3939,12,1522658589,1.0
12,3923,1524392399,0.01
3940,12,1522116236,0.05
12,3923,1522658078,0.005
3941,12,1522608239,0.01
3942,12,1522219215,0.005
12,3923,1522085242,0.003
3943,12,1522486463,0.005
3944,12,1521860591,0.005
3945,12,1522618713,0.01
3946,12,1522643433,0.01
3947,12,1522446469,0.0005
3948,12,1522106842,0.005
3949,12,1522635859,1e-06
3950,12,1530339257,15.0
3951,12,1522170305,0.005
3952,12,1522657690,0.01
3953,12,1522065159,0.00429948
12,3923,1522215957,0.005
12,3923,1527057679,0.89374689
12,3923,1521770811,0.005
3954,12,1522199487,0.05
3955,12,1521773915,0.005
12,3923,1522658589,1.0
12,3923,1522472150,0.5
3956,12,1523693285,0.01
12,3923,1522501747,0.005
12,3923,1522505779,0.005
12,3923,1522219551,0.005
12,3923,1522239125,0.005
12,3923,1522474468,0.005
12,3923,1521915439,0.000279
12,3923,1522461039,0.005
3957,12,1522742033,0.005
12,3923,1522507441,0.01
3958,12,1522001491,0.001
876,12,1524392305,0.005
12,3923,1522564927,0.005
12,3923,1522016013,0.005
3959,12,1521944747,0.005
3960,12,1522616662,0.01
12,3923,1521924492,0.005
12,3923,1522065159,0.00429948
3961,12,1522119810,0.05
12,3923,1522602813,0.05
3962,12,1522609846,0.005
3963,12,1524645195,0.0336809
3964,12,1522598383,0.005
12,3923,1522580898,0.005
12,3923,1522341246,0.005
3965,12,1522554795,0.01
3966,12,1521770811,0.0
12,3923,1522085155,0.002
3967,12,1522711682,0.005
12,3923,1522776520,0.065
3968,12,1522587490,0.0
12,3923,1524320429,0.499
3969,12,1522676050,0.1
12,3923,1524654478,0.25
12,3923,1522095993,0.005
12,3923,1522052408,0.005
12,3923,1522747292,0.05
12,3923,1525239443,0.0049
12,3923,1522640915,0.005
3970,12,1524428182,0.0499
12,3923,1522216966,0.005
3971,12,1522744838,0.005
3972,12,1524414514,0.0499
3973,12,1522500849,0.005
12,3923,1522437455,0.005
12,3923,1521872632,0.005
12,3923,1522337704,0.005
12,3923,1522126159,0.05
3974,12,1529319909,0.52
12,3923,1522737820,0.176
3975,12,1522465058,0.005
3976,12,1522501747,0.005
12,3923,1521875094,0.0002
12,3923,1522466025,0.005
12,3923,1522157314,0.005
12,3923,1522001491,0.001
3977,12,1521888197,0.005
3978,12,1521875094,0.0002
3979,12,1522581543,0.01
3980,12,1522564927,0.005
3981,12,1522335492,0.005
3982,12,1522582131,0.005
12,3923,1521838411,0.0044817
3983,12,1523692171,0.06
12,3923,1522501448,0.005
3984,12,1522660220,0.005
3985,12,1522675097,0.0
12,3923,1522582753,0.05
12,3923,1526997570,0.10039399
12,3923,1524414701,1.047
12,3923,1522170305,0.005
12,3923,1521773075,0.005
3986,12,1522564688,0.005
3987,12,1522680401,0.005
3988,12,1521761260,0.005
3989,12,1522186490,0.01
3990,12,1522442117,0.005
3991,12,1522691449,0.005
3992,12,1522680383,0.005
3993,12,1522677369,1.0
3967,12,1522713661,0.005
12,3923,1526913578,0.12168933
12,3923,1522712861,0.005
3994,12,1522052408,0.005
3995,12,1523881000,0.20335536
12,3923,1522591313,0.01
12,3923,1522232897,0.01299786
12,3923,1521878739,0.005
3996,12,1522603639,0.0194817
12,3923,1522247591,0.007
3997,12,1522001417,0.005
3998,12,1522592685,0.001
12,3923,1522508891,0.005
12,3923,1522573539,0.005
3999,12,1522221768,0.005
4000,12,1521966548,0.005
12,3923,1522542642,0.005
4001,12,1522522743,0.01
4002,12,1522727610,0.005
4003,12,1532983362,0.24
4004,12,1522015013,0.005
4005,12,1522601860,0.005
4006,12,1522232897,0.01299786
12,3923,1522116236,0.05
12,3923,1521761201,0.005
12,3923,1521860591,0.005
4007,12,1521929555,0.005
86,12,1526076719,0.423
4008,12,1521818413,0.005
4009,12,1522219684,0.05
12,3923,1521993589,0.005
4010,12,1522651986,0.005
86,12,1525239443,0.0049
12,3923,1521761511,0.005
86,12,1524913161,2.02
12,3923,1522616662,0.01
12,3923,1522526617,0.01
4011,12,1522504669,0.005
12,3923,1522684483,0.01
876,12,1524414701,1.047
12,3923,1534591005,20.0
4012,12,1522194012,0.005
4013,12,1522695174,0.01
4014,12,1525239138,0.02510696
4015,12,1530861524,0.6
4016,12,1521915439,0.000279
4017,12,1522216966,0.005
4018,12,1526159509,0.01030463
4019,12,1522017111,0.005
4020,12,1526913578,0.12168933
4021,12,1522666581,0.005
4022,12,1522608701,0.01
4023,12,1522575366,0.01
12,3923,1522484179,0.005
12,3923,1521980081,0.005
4024,12,1522582753,0.05
4025,12,1522500088,0.01
12,3923,1522637835,0.005
4026,12,1522585504,0.01
